YearlyIncome__minmax,NumberCarsOwned__minmax,TotalChildren__minmax,NumberChildrenAtHome__minmax,HomeOwnerFlag__minmax,Gender,MaritalStatus,Occupation,Education
0.6976600985221675,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.23705137227304715,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.49429099225897255,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.26088142153413085,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.9894000703729767,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Professional,Bachelors
0.3265657987332864,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.28119282195636874,0.2,0.0,0.0,1.0,M,S,Skilled Manual,High School
0.2619985925404644,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.7373240675580577,0.6000000000000001,0.0,0.0,1.0,M,M,Management,Bachelors
0.7418807178043632,0.0,0.3333333333333333,0.3333333333333333,1.0,M,S,Management,Bachelors
0.972158691062632,0.4,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.27107670654468685,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.026301900070372947,0.0,0.3333333333333333,0.3333333333333333,1.0,M,S,Manual,Bachelors
0.7444141449683321,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Partial College
0.23611013370865588,0.2,0.3333333333333333,0.3333333333333333,1.0,F,S,Skilled Manual,Bachelors
0.008004926108374388,0.2,0.0,0.0,0.0,F,S,Manual,Partial College
0.7276741731175229,0.4,0.6666666666666666,0.0,1.0,M,M,Management,Graduate Degree
0.25139866291344126,0.2,0.3333333333333333,0.0,0.0,M,M,Skilled Manual,Bachelors
0.08311928219563688,0.0,0.3333333333333333,0.0,1.0,M,S,Manual,Partial High School
0.4925756509500352,0.4,0.0,0.0,0.0,F,M,Clerical,Bachelors
0.6910098522167487,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Partial College
0.2522167487684729,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,High School
0.5335942997888811,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.09410626319493312,0.2,0.3333333333333333,0.0,0.0,F,M,Manual,Graduate Degree
0.30438071780436315,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.7377463054187192,0.6000000000000001,0.0,0.0,1.0,M,S,Management,Bachelors
0.45738916256157636,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,High School
0.3067294159042928,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Skilled Manual,High School
0.3089461646727657,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.039048205489092186,0.0,0.6666666666666666,0.0,0.0,F,M,Manual,Bachelors
0.015640394088669934,0.2,0.0,0.0,0.0,F,S,Manual,Partial College
0.3183145672061928,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Graduate Degree
0.24332336382828992,0.4,0.6666666666666666,0.6666666666666666,0.0,M,M,Skilled Manual,High School
0.5412121745249824,0.0,0.6666666666666666,0.0,1.0,M,M,Clerical,Bachelors
0.2960767065446869,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.3244985925404644,0.4,0.3333333333333333,0.0,0.0,M,M,Skilled Manual,High School
0.9351513019000705,0.4,0.6666666666666666,0.0,1.0,M,M,Professional,Graduate Degree
0.773469387755102,0.4,0.6666666666666666,0.0,1.0,M,M,Management,Bachelors
0.2884412385643913,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.07320548909218857,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,Partial High School
0.49535538353272346,0.2,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.49408866995073897,0.4,0.0,0.0,1.0,F,S,Clerical,Graduate Degree
0.964795918367347,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.7687192118226601,0.4,0.0,0.0,0.0,F,S,Management,Bachelors
0.26574595355383535,0.4,0.3333333333333333,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.5026125967628431,0.4,0.3333333333333333,0.3333333333333333,1.0,M,S,Clerical,Bachelors
0.4666871921182266,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.6776389866291344,0.6000000000000001,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Graduate Degree
0.3060256861365236,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.05292047853624207,0.2,0.0,0.0,0.0,F,S,Manual,Graduate Degree
0.2911681914144968,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.4723874032371569,0.4,0.0,0.0,0.0,M,S,Clerical,High School
0.09166080225193526,0.2,0.0,0.0,0.0,M,M,Manual,Partial High School
0.7406843771991555,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Bachelors
0.7471674876847291,0.6000000000000001,0.0,0.0,0.0,F,S,Management,Partial College
0.9773838845883182,0.0,0.0,0.0,1.0,M,S,Professional,Bachelors
0.7308233638282899,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.2950826882477129,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial High School
0.951301900070373,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Bachelors
0.3094123856439127,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,High School
0.2927163969035891,0.2,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,Partial College
0.7586030964109781,0.4,0.0,0.0,1.0,M,S,Management,Graduate Degree
0.5170214637579169,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.6981527093596059,0.2,0.6666666666666666,0.0,1.0,F,M,Management,Partial College
0.26901829697396196,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Skilled Manual,Partial College
0.9202146375791697,0.6000000000000001,0.6666666666666666,0.0,1.0,M,M,Professional,Graduate Degree
0.3124560168895144,0.0,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Graduate Degree
0.09045566502463051,0.2,0.6666666666666666,0.0,1.0,F,M,Manual,High School
0.27408515130190003,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Graduate Degree
0.2508356790992259,0.4,0.0,0.0,1.0,M,S,Skilled Manual,Partial High School
0.07477128782547501,0.0,0.3333333333333333,0.3333333333333333,1.0,M,S,Manual,Bachelors
0.06192821956368752,0.2,0.0,0.0,0.0,M,S,Manual,High School
0.7452234342012667,0.4,0.0,0.0,0.0,M,S,Management,Graduate Degree
0.3149894440534835,0.4,0.0,0.0,1.0,F,S,Skilled Manual,High School
0.5380102040816327,0.2,0.6666666666666666,0.0,1.0,F,M,Clerical,Graduate Degree
0.7733198451794511,0.6000000000000001,0.0,0.0,1.0,M,M,Management,Bachelors
0.300686136523575,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Bachelors
0.008594299788881071,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Manual,Partial High School
0.31702146375791695,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.9228448275862068,0.0,0.3333333333333333,0.0,1.0,M,M,Professional,Bachelors
0.2714461646727656,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial High School
0.06346762843068263,0.0,0.0,0.0,0.0,F,S,Manual,Partial High School
0.07544862772695285,0.2,0.3333333333333333,0.0,1.0,F,M,Manual,Partial College
0.027163969035890217,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,Partial High School
0.4605647431386347,0.4,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.27798205489092187,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Skilled Manual,Partial High School
0.035080928923293425,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.008963757916959886,0.0,0.3333333333333333,0.0,0.0,F,M,Manual,Bachelors
0.30470619282195643,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.2355295566502463,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Skilled Manual,Graduate Degree
0.09758092892329343,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.23969915552427865,0.0,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Partial College
0.9340165376495425,0.0,0.3333333333333333,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.30624560168895143,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.9353272343420126,0.0,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.5149102744546095,0.2,0.0,0.0,0.0,M,S,Clerical,Bachelors
0.27724313863476424,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.25148662913441233,0.4,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.2621745249824068,0.4,0.0,0.0,1.0,F,S,Skilled Manual,Graduate Degree
0.7096762843068262,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Bachelors
0.756984517945109,0.4,0.3333333333333333,0.0,1.0,M,M,Management,Partial College
0.9618666432090076,0.6000000000000001,0.0,0.0,1.0,M,S,Professional,Graduate Degree
0.49820548909218865,0.0,0.0,0.0,0.0,F,S,Clerical,Graduate Degree
0.08932969739619986,0.0,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,Bachelors
0.46058233638282897,0.2,0.6666666666666666,0.0,1.0,M,M,Clerical,Bachelors
0.7267857142857143,0.6000000000000001,0.0,0.0,0.0,M,S,Management,Partial College
0.6954345531315974,0.4,0.6666666666666666,0.0,1.0,M,M,Management,Partial College
0.0038881069669247093,0.2,0.6666666666666666,0.0,1.0,F,M,Manual,High School
0.10294686840253339,0.2,0.3333333333333333,0.0,0.0,M,M,Manual,Graduate Degree
0.5009324419422941,0.4,0.0,0.0,1.0,F,S,Clerical,High School
0.058726249120337776,0.2,0.0,0.0,0.0,F,S,Manual,Partial High School
0.4859429978888107,0.4,0.0,0.0,1.0,M,S,Clerical,Partial College
0.4801988036593948,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.9200211118930331,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.247853624208304,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.7261875439831105,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Partial College
0.5203641801548206,0.6000000000000001,0.6666666666666666,0.0,1.0,M,M,Clerical,High School
0.45657107670654473,0.4,1.0,0.0,1.0,F,M,Clerical,High School
0.949780084447572,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.2575738916256157,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.31643209007741024,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.07101513019000702,0.2,0.0,0.0,0.0,M,S,Manual,Partial College
0.3245953553835327,0.0,0.0,0.0,0.0,M,M,Skilled Manual,Graduate Degree
0.5115147783251232,0.6000000000000001,0.0,0.0,0.0,M,S,Clerical,Partial College
0.009122097114707961,0.0,0.6666666666666666,0.0,0.0,F,M,Manual,Partial High School
0.08383180858550318,0.0,0.0,0.0,0.0,M,S,Manual,High School
0.04327938071780438,0.0,0.0,0.0,0.0,M,S,Manual,High School
0.4859781843771992,0.4,0.0,0.0,1.0,M,S,Clerical,High School
0.08150070372976778,0.0,0.3333333333333333,0.3333333333333333,1.0,M,M,Manual,Bachelors
0.5056298381421535,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.02200914848698099,0.0,0.0,0.0,0.0,F,S,Manual,Bachelors
0.31722378606615065,0.0,0.0,0.0,0.0,F,M,Skilled Manual,Partial College
0.26973961998592544,0.0,0.6666666666666666,0.3333333333333333,0.0,F,M,Skilled Manual,Graduate Degree
0.696701266713582,0.4,0.0,0.0,1.0,M,S,Management,Bachelors
0.2590077410274454,0.2,0.3333333333333333,0.3333333333333333,0.0,F,M,Skilled Manual,High School
0.5499736101337086,0.4,0.0,0.0,0.0,M,S,Clerical,Partial College
0.01246481351161155,0.2,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,Graduate Degree
0.04907635467980295,0.2,0.6666666666666666,0.3333333333333333,0.0,F,M,Manual,Bachelors
0.6993930330752991,0.6000000000000001,0.3333333333333333,0.0,1.0,M,S,Management,Graduate Degree
0.2482670654468684,0.4,0.3333333333333333,0.0,0.0,F,M,Skilled Manual,High School
0.27217628430682617,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.013520408163265302,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.5211118930330753,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,High School
0.48855559465165377,0.6000000000000001,0.0,0.0,0.0,F,M,Clerical,Bachelors
0.30129310344827587,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.29711470795214634,0.2,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.3159746657283603,0.0,0.0,0.0,0.0,M,M,Skilled Manual,Partial College
0.48231878958479946,0.4,1.0,0.0,1.0,F,M,Clerical,Bachelors
0.4542487684729064,0.2,0.6666666666666666,0.0,1.0,M,M,Clerical,Graduate Degree
0.5008004926108375,0.0,0.3333333333333333,0.0,1.0,F,M,Clerical,Graduate Degree
0.7737948627726953,0.4,0.0,0.0,1.0,M,S,Management,Bachelors
0.2925140745953554,0.2,0.3333333333333333,0.0,1.0,F,S,Skilled Manual,Partial College
0.6950738916256157,0.2,0.0,0.0,1.0,M,S,Management,Graduate Degree
0.23940007037297675,0.0,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.0802691766361717,0.2,0.0,0.0,0.0,F,S,Manual,Graduate Degree
0.7146023926812104,0.6000000000000001,0.0,0.0,1.0,F,S,Management,Bachelors
0.4892153413089374,0.0,0.0,0.0,0.0,M,S,Clerical,High School
0.22654820548909219,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.31564039408866995,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.23883708655876143,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,High School
0.05343068261787473,0.0,0.0,0.0,0.0,M,S,Manual,Bachelors
0.9554011259676284,0.4,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.4696516537649542,0.2,0.0,0.0,1.0,F,S,Clerical,Graduate Degree
0.3098082336382829,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,Partial College
0.9154996481351162,0.6000000000000001,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.4945812807881773,0.0,0.3333333333333333,0.0,1.0,F,M,Clerical,Bachelors
0.027894088669950717,0.0,0.0,0.0,0.0,M,M,Manual,High School
0.3160538353272343,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.9716748768472906,0.4,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.4897343420126672,0.4,0.0,0.0,1.0,F,S,Clerical,Partial College
0.04670126671358196,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,Partial High School
0.974762491203378,0.4,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.04396551724137929,0.0,0.0,0.0,0.0,M,S,Manual,Partial College
0.23654996481351162,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.9698451794510908,0.4,0.0,0.0,1.0,F,M,Professional,Bachelors
0.09198627726952849,0.0,0.0,0.0,0.0,M,S,Manual,Partial High School
0.27448099929627023,0.2,0.0,0.0,1.0,F,S,Skilled Manual,Partial College
0.04342012667135817,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,High School
0.021683673469387765,0.0,0.3333333333333333,0.3333333333333333,0.0,M,M,Manual,Graduate Degree
0.04866291344123855,0.2,0.0,0.0,0.0,F,S,Manual,Partial College
0.3098434201266713,0.2,0.3333333333333333,0.3333333333333333,1.0,M,S,Skilled Manual,High School
0.9384412385643913,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Professional,Bachelors
0.007837790288529212,0.0,0.6666666666666666,0.0,1.0,M,M,Manual,High School
0.9393209007741027,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.5392769176636172,0.2,0.0,0.0,0.0,M,S,Clerical,High School
0.24770408163265303,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.2972114707952146,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.2319933145672062,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial College
0.4992171006333568,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Partial College
0.4964021815622801,0.6000000000000001,0.0,0.0,0.0,M,S,Clerical,Partial College
0.3184729064039409,0.2,0.0,0.0,0.0,F,S,Skilled Manual,Partial High School
0.49258444757213227,0.0,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Graduate Degree
0.01973082336382828,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Manual,High School
0.27209711470795217,0.2,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,Bachelors
0.25409042927515835,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Bachelors
0.510969387755102,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.02827234342012666,0.0,0.3333333333333333,0.3333333333333333,1.0,F,S,Manual,Bachelors
0.2495777621393385,0.4,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.45833919774806475,0.6000000000000001,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Graduate Degree
0.24100105559465165,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.0561488388458832,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.23191414496833215,0.4,0.0,0.0,0.0,F,M,Skilled Manual,High School
0.4711910626319493,0.2,0.0,0.0,0.0,F,M,Clerical,Partial College
0.5115499648135116,0.6000000000000001,0.0,0.0,0.0,F,S,Clerical,High School
0.26897431386347637,0.4,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.2789584799437016,0.0,0.0,0.0,0.0,F,M,Skilled Manual,Partial College
0.966792751583392,0.6000000000000001,0.0,0.0,1.0,F,M,Professional,Graduate Degree
0.2924612948627727,0.2,0.3333333333333333,0.3333333333333333,1.0,M,M,Skilled Manual,Partial College
0.03397255453905698,0.2,0.0,0.0,0.0,F,S,Manual,Bachelors
0.7710679099225897,0.4,0.0,0.0,1.0,M,M,Management,Bachelors
0.4838845883180859,0.4,0.0,0.0,1.0,F,S,Clerical,Partial College
0.25377375087966214,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.4868490499648135,0.2,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.7245073891625615,0.6000000000000001,0.0,0.0,1.0,M,S,Management,Bachelors
0.3153501055594652,0.0,0.0,0.0,0.0,F,S,Skilled Manual,Bachelors
0.2423029556650246,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.22617874736101337,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,High School
0.020267417311752273,0.2,0.0,0.0,0.0,F,M,Manual,High School
0.3122273047149895,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial College
0.08920654468684022,0.0,0.0,0.0,0.0,F,S,Manual,High School
0.09737860661505979,0.0,0.0,0.0,0.0,M,S,Manual,Bachelors
0.4622273047149894,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.31600105559465164,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.012543983110485574,0.0,0.3333333333333333,0.3333333333333333,1.0,F,S,Manual,Partial College
0.2991819141449683,0.0,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.2890657987332864,0.4,0.6666666666666666,0.6666666666666666,1.0,F,M,Skilled Manual,Partial High School
0.24838142153413087,0.2,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.09451970443349753,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.24108022519352565,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.23682266009852218,0.2,0.6666666666666666,0.0,1.0,M,M,Skilled Manual,High School
0.2554099225897255,0.0,0.0,0.0,0.0,M,M,Skilled Manual,High School
0.47872097114707957,0.2,0.6666666666666666,0.6666666666666666,1.0,F,M,Clerical,Partial College
0.7073715693173821,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Partial College
0.49784482758620685,0.0,0.0,0.0,1.0,M,S,Clerical,Bachelors
0.0456808585503167,0.0,0.3333333333333333,0.3333333333333333,1.0,M,M,Manual,High School
0.7267945109078114,0.6000000000000001,0.0,0.0,1.0,F,M,Management,Graduate Degree
0.4668455313159746,0.2,0.6666666666666666,0.0,1.0,F,M,Clerical,Partial College
0.7259676284306826,0.4,0.0,0.0,1.0,M,M,Management,Bachelors
0.25741555242786773,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Partial High School
0.07038177339901477,0.0,0.6666666666666666,0.6666666666666666,1.0,M,M,Manual,High School
0.5431474313863477,0.4,0.3333333333333333,0.3333333333333333,1.0,M,M,Clerical,Graduate Degree
0.7114883884588318,0.4,0.0,0.0,0.0,M,S,Management,Partial College
0.7130805770584095,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Management,Bachelors
0.49823187895848,0.2,0.6666666666666666,0.6666666666666666,1.0,F,M,Clerical,Partial College
0.7342452498240676,0.2,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Graduate Degree
0.7301108374384236,0.4,0.3333333333333333,0.0,1.0,F,S,Management,Bachelors
0.9330928923293454,0.2,0.0,0.0,1.0,F,S,Professional,Bachelors
0.5219739619985926,0.2,0.0,0.0,1.0,M,S,Clerical,Partial College
0.2843332160450387,0.2,0.0,0.0,0.0,M,S,Skilled Manual,High School
0.09951618578465868,0.0,0.0,0.0,0.0,M,S,Manual,Graduate Degree
0.30833040112596766,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Bachelors
0.06808585503166784,0.2,0.0,0.0,0.0,F,S,Manual,Bachelors
0.7396639690358902,0.6000000000000001,0.0,0.0,1.0,M,S,Management,Bachelors
0.26198979591836735,0.2,0.3333333333333333,0.3333333333333333,1.0,F,S,Skilled Manual,Bachelors
0.01839373680506684,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.3052251935256861,0.2,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Bachelors
0.9980911330049261,0.4,0.0,0.0,1.0,M,M,Professional,Graduate Degree
0.7479152005629838,0.2,0.0,0.0,1.0,F,S,Management,Graduate Degree
0.24675404644616464,0.2,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Partial College
0.9655788177339902,0.2,0.0,0.0,1.0,F,S,Professional,Graduate Degree
0.2343420126671358,0.2,0.6666666666666666,0.3333333333333333,1.0,F,M,Skilled Manual,Partial College
0.5105647431386348,0.6000000000000001,0.0,0.0,1.0,F,S,Clerical,Bachelors
0.29849577762139334,0.4,0.6666666666666666,0.0,1.0,F,M,Skilled Manual,Partial High School
0.2410450387051372,0.2,0.3333333333333333,0.0,1.0,M,M,Skilled Manual,Partial College
0.6798557353976074,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.4535802251935257,0.2,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.7275158339197748,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Bachelors
0.9874384236453201,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.2734781843771992,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,Graduate Degree
0.7331632653061224,0.6000000000000001,0.3333333333333333,0.0,1.0,M,S,Management,Bachelors
0.4666256157635468,0.4,0.0,0.0,0.0,F,S,Clerical,Bachelors
0.29517065446868407,0.2,0.0,0.0,1.0,F,S,Skilled Manual,High School
0.23472026741731175,0.0,0.6666666666666666,0.0,0.0,M,M,Skilled Manual,Bachelors
0.2735133708655876,0.2,0.0,0.0,0.0,M,S,Skilled Manual,Partial High School
0.017056650246305427,0.2,0.0,0.0,0.0,M,S,Manual,High School
0.7673557353976073,0.4,0.6666666666666666,0.6666666666666666,1.0,M,M,Management,Partial College
0.5507828993666432,0.4,0.0,0.0,0.0,M,S,Clerical,Graduate Degree
0.7653501055594651,0.6000000000000001,0.3333333333333333,0.0,1.0,M,M,Management,Partial College
0.29154644616467273,0.4,0.0,0.0,0.0,F,S,Skilled Manual,High School
0.7612156931738212,0.2,0.0,0.0,0.0,F,S,Management,Bachelors
0.6819493314567207,0.4,0.3333333333333333,0.0,1.0,M,M,Management,Partial College
0.27337262491203373,0.4,0.0,0.0,1.0,F,S,Skilled Manual,High School
0.0144792399718508,0.2,0.0,0.0,0.0,M,S,Manual,High School
0.46166432090077414,0.2,0.0,0.0,1.0,F,S,Clerical,Bachelors
0.09502111189303306,0.0,0.0,0.0,0.0,F,S,Manual,Partial College
0.4535098522167488,0.2,0.6666666666666666,0.0,1.0,F,M,Clerical,Partial College
0.005867346938775497,0.2,0.0,0.0,0.0,F,S,Manual,Partial High School
0.295628078817734,0.2,0.6666666666666666,0.0,0.0,F,M,Skilled Manual,Bachelors
0.9462350457424348,0.2,0.6666666666666666,0.3333333333333333,1.0,M,M,Professional,Graduate Degree
0.28194933145672063,0.2,0.0,0.0,1.0,F,S,Skilled Manual,Partial High School
0.05833040112596763,0.2,0.0,0.0,0.0,M,S,Manual,Partial High School
0.7663617171006334,0.6000000000000001,0.6666666666666666,0.3333333333333333,1.0,F,M,Management,Graduate Degree
0.45469739619985927,0.4,0.6666666666666666,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.5420742434904996,0.2,0.3333333333333333,0.3333333333333333,1.0,F,M,Clerical,Partial College
0.8987068965517241,0.4,0.6666666666666666,0.0,1.0,F,M,Professional,Bachelors
0.9703377902885292,0.2,0.3333333333333333,0.3333333333333333,1.0,F,S,Professional,Bachelors
0.2747273047149894,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Skilled Manual,High School
0.7000967628430682,0.0,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Bachelors
0.3014338494018297,0.2,0.0,0.0,1.0,F,S,Skilled Manual,High School
0.23711294862772694,0.0,0.0,0.0,0.0,M,S,Skilled Manual,Bachelors
0.7472202674173117,0.2,0.0,0.0,0.0,M,M,Management,Partial College
0.7413441238564391,0.6000000000000001,0.6666666666666666,0.0,1.0,F,M,Management,Bachelors
0.761813863476425,0.4,0.6666666666666666,0.3333333333333333,1.0,M,M,Management,Partial College
0.3182353976073188,0.0,0.0,0.0,0.0,F,M,Skilled Manual,High School
0.3157019704433498,0.4,0.0,0.0,0.0,F,S,Skilled Manual,Partial College
0.5318437719915552,0.0,0.0,0.0,1.0,M,S,Clerical,Partial College
0.07450738916256158,0.0,0.6666666666666666,0.0,1.0,M,M,Manual,Partial College
0.684509148486981,0.6000000000000001,0.0,0.0,1.0,F,S,Management,Bachelors
0.5263634764250528,0.4,0.3333333333333333,0.0,1.0,F,S,Clerical,Graduate Degree
0.4546182266009853,0.6000000000000001,0.6666666666666666,0.0,1.0,M,M,Clerical,High School
0.04236453201970444,0.0,0.3333333333333333,0.3333333333333333,1.0,M,M,Manual,Partial College
0.2906052076002815,0.0,0.0,0.0,1.0,M,S,Skilled Manual,High School
